SolarID	OrigID	CorrID	Date	School	Subject	Grade	TextType	Region
KUS-SI-soc-2-NM-T-2009_2010-21861-0.txt	solar5134s	solar5134t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-2-LJ-PB-2017_2018-22613-0.txt	solar5135s	solar5135t	2017/2018	strokovna šola	slovenščina	2. letnik	praktično besedilo	Ljubljana
S20-SI-slo-4-LJ-E-2016_2017-22154-0.txt	solar5136s	solar5136t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-G-slo-1-LJ-PB-2016_2017-11768-0.txt	solar5137s	solar5137t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
S20-PI-slo-1-KK-E-2016_2017-30368-0.txt	solar5138s	solar5138t	2016/2017	poklicna šola	slovenščina	1. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-D-2016_2017-22199-0.txt	solar5139s	solar5139t	2016/2017	strokovna šola	slovenščina	3. letnik	praktično besedilo	Krško
S20-G-slo-1-LJ-PB-2016_2017-11777-0.txt	solar5140s	solar5140t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
S20-PI-slo-4-KK-E-2016_2017-30419-0.txt	solar5141s	solar5141t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Krško
KUS-PI-slo-1-NM-R-2009_2010-30200-0.txt	solar5142s	solar5142t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-SI-slo-4-LJ-E-2016_2017-22130-123.txt	solar5143s	solar5143t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-SI-slo-4-LJ-PB-2016_2017-21964-0.txt	solar5144s	solar5144t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-3-NM-R-2009_2010-21383-0.txt	solar5145s	solar5145t	2009/2010	strokovna šola	slovenščina	3. letnik	delo v razredu	Novo mesto
S20-SI-slo-4-LJ-E-2016_2017-22129-12.txt	solar5146s	solar5146t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-OS-slo-8-PO-E-2017_2018-41116-0.txt	solar5147s	solar5147t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Postojna
S20-SI-slo-4-KR-D-2016_2017-22495-0.txt	solar5148s	solar5148t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Kranj
KUS-SI-slo-3-LJ-E-2009_2010-21652-0.txt	solar5149s	solar5149t	2009/2010	strokovna šola	slovenščina	3. letnik	esej ali spis	Ljubljana
S20-G-slo-4-KK-E-2016_2017-11824-12.txt	solar5150s	solar5150t	2016/2017	gimnazija	slovenščina	4. letnik	esej ali spis	Krško
S20-OS-slo-6-KR-PB-2016_2017-41024-0.txt	solar5151s	solar5151t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
S20-SI-pkv-2-KR-T-2016_2017-22379-0.txt	solar5152s	solar5152t	2016/2017	strokovna šola	poslovno komuniciranje in vodenje	2. letnik	test	Kranj
S20-SI-slo-3-SG-E-2017_2018-22765-123.txt	solar5153s	solar5153t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
KUS-G-slo-4-LJ-E-2009_2010-11563-0.txt	solar5154s	solar5154t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-SI-slo-3-KK-D-2016_2017-22191-0.txt	solar5155s	solar5155t	2016/2017	strokovna šola	slovenščina	3. letnik	praktično besedilo	Krško
KUS-SI-soc-2-NM-T-2009_2010-21737-0.txt	solar5156s	solar5156t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
KUS-SI-slo-4-KK-T-2009_2010-21662-0.txt	solar5157s	solar5157t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Krško
S20-OS-slo-9-CE-D-2016_2017-40895-12.txt	solar5158s	solar5158t	2016/2017	osnovna šola	slovenščina	9. razred	esej ali spis	Celje
S20-SI-slo-4-KR-E-2017_2018-22700-0.txt	solar5159s	solar5159t	2017/2018	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-OS-slo-8-PO-T-2017_2018-41108-0.txt	solar5160s	solar5160t	2017/2018	osnovna šola	slovenščina	8. razred	praktično besedilo	Postojna
S20-SI-slo-4-LJ-PB-2016_2017-22064-0.txt	solar5161s	solar5161t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21747-0.txt	solar5162s	solar5162t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-3-KK-E-2016_2017-22321-0.txt	solar5163s	solar5163t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-OS-slo-9-LJ-E-2009_2010-40755-0.txt	solar5164s	solar5164t	2009/2010	osnovna šola	slovenščina	9. razred	esej ali spis	Ljubljana
KUS-SI-slo-4-NM-T-2009_2010-21481-0.txt	solar5165s	solar5165t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Novo mesto
KUS-G-slo-4-GO-E-2009_2010-11613-123.txt	solar5166s	solar5166t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Gorica
KUS-PI-slo-2-NM-R-2009_2010-30271-0.txt	solar5167s	solar5167t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-OS-slo-6-KR-D-2016_2017-41056-0.txt	solar5168s	solar5168t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
S20-SI-slo-3-SG-E-2017_2018-22768-123.txt	solar5169s	solar5169t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
KUS-SI-soc-2-NM-T-2009_2010-21797-0.txt	solar5170s	solar5170t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
KUS-G-zgo-1-LJ-T-2009_2010-11699-12.txt	solar5171s	solar5171t	2009/2010	gimnazija	zgodovina	1. letnik	test	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21864-0.txt	solar5172s	solar5172t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-1-SG-E-2016_2017-22523-123.txt	solar5173s	solar5173t	2016/2017	strokovna šola	slovenščina	1. letnik	esej ali spis	Slovenj Gradec
KUS-G-slo-4-LJ-E-2009_2010-11571-12.txt	solar5174s	solar5174t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-SI-slo-4-LJ-PB-2016_2017-22002-0.txt	solar5175s	solar5175t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21840-0.txt	solar5176s	solar5176t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
KUS-SI-slo-4-KK-E-2009_2010-21734-123.txt	solar5177s	solar5177t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-E-2016_2017-22291-0.txt	solar5178s	solar5178t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-SI-slo-1-NM-R-2009_2010-21346-0.txt	solar5179s	solar5179t	2009/2010	strokovna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-SI-slo-4-LJ-PB-2016_2017-21926-0.txt	solar5180s	solar5180t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-PI-slo-2-NM-R-2009_2010-30264-0.txt	solar5181s	solar5181t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-PI-slo-4-SG-E-2016_2017-30508-12.txt	solar5182s	solar5182t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Slovenj Gradec
KUS-SI-slo-2-NM-E-2009_2010-21550-0.txt	solar5183s	solar5183t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-OS-slo-9-CE-E-2016_2017-40886-12.txt	solar5184s	solar5184t	2016/2017	osnovna šola	slovenščina	9. razred	esej ali spis	Celje
KUS-G-slo-2-LJ-R-2009_2010-11593-0.txt	solar5185s	solar5185t	2009/2010	gimnazija	slovenščina	2. letnik	delo v razredu	Ljubljana
KUS-SI-slo-4-NM-E-2009_2010-21530-12.txt	solar5186s	solar5186t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Novo mesto
S20-G-slo-1-LJ-PB-2016_2017-11764-0.txt	solar5187s	solar5187t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
S20-PI-slo-5-SG-E-2017_2018-30539-12.txt	solar5188s	solar5188t	2017/2018	poklicna šola	slovenščina	5. letnik	esej ali spis	Slovenj Gradec
S20-SI-slo-3-SG-E-2017_2018-22720-12.txt	solar5189s	solar5189t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
KUS-SI-slo-2-NM-E-2009_2010-21632-0.txt	solar5190s	solar5190t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-G-slo-4-KK-E-2016_2017-11816-12.txt	solar5191s	solar5191t	2016/2017	gimnazija	slovenščina	4. letnik	esej ali spis	Krško
KUS-PI-slo-2-NM-E-2009_2010-30299-123.txt	solar5192s	solar5192t	2009/2010	poklicna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-OS-slo-8-PO-E-2017_2018-41117-0.txt	solar5193s	solar5193t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Postojna
S20-OS-slo-7-PO-E-2017_2018-41101-0.txt	solar5194s	solar5194t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Postojna
S20-SI-slo-4-LJ-E-2016_2017-22155-12.txt	solar5195s	solar5195t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-SI-slo-2-SG-E-2016_2017-22570-123.txt	solar5196s	solar5196t	2016/2017	strokovna šola	slovenščina	2. letnik	esej ali spis	Slovenj Gradec
KUS-PI-slo-2-NM-E-2009_2010-30286-12.txt	solar5197s	solar5197t	2009/2010	poklicna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-SI-slo-3-KK-E-2016_2017-22329-0.txt	solar5198s	solar5198t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-4-LJ-PB-2016_2017-21989-0.txt	solar5199s	solar5199t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-OS-slo-8-LJ-E-2016_2017-41172-12.txt	solar5200s	solar5200t	2016/2017	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21793-0.txt	solar5201s	solar5201t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-OS-slo-8-LJ-E-2017_2018-41246-123.txt	solar5202s	solar5202t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
KUS-PI-slo-1-NM-R-2009_2010-30240-0.txt	solar5203s	solar5203t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-OS-slo-6-LJ-E-2017_2018-41088-12.txt	solar5204s	solar5204t	2017/2018	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
S20-G-slo-1-LJ-PB-2016_2017-11760-0.txt	solar5205s	solar5205t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
KUS-PI-slo-2-NM-R-2009_2010-30265-0.txt	solar5206s	solar5206t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
KUS-PI-slo-2-NM-R-2009_2010-30248-0.txt	solar5207s	solar5207t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-OS-slo-6-LJ-E-2017_2018-41196-12.txt	solar5208s	solar5208t	2017/2018	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
S20-SI-slo-3-KK-E-2016_2017-22324-0.txt	solar5209s	solar5209t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-OS-slo-7-LJ-E-2017_2018-41208-0.txt	solar5210s	solar5210t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
S20-SI-slo-3-KK-E-2017_2018-22658-0.txt	solar5211s	solar5211t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-kzn-4-KR-T-2016_2017-22508-12.txt	solar5212s	solar5212t	2016/2017	strokovna šola	kakovost v zdravstveni negi	4. letnik	test	Kranj
KUS-SI-slo-4-NM-T-2009_2010-21432-0.txt	solar5213s	solar5213t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Novo mesto
S20-SI-slo-2-KR-E-2017_2018-22670-0.txt	solar5214s	solar5214t	2017/2018	strokovna šola	slovenščina	2. letnik	esej ali spis	Kranj
S20-SI-slo-3-KR-E-2017_2018-22428-0.txt	solar5215s	solar5215t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Kranj
S20-G-slo-1-LJ-E-2016_2017-11786-12.txt	solar5216s	solar5216t	2016/2017	gimnazija	slovenščina	1. letnik	esej ali spis	Ljubljana
S20-SI-slo-3-SG-E-2016_2017-22577-12.txt	solar5217s	solar5217t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
S20-G-slo-2-LJ-PB-2017_2018-11858-0.txt	solar5218s	solar5218t	2017/2018	gimnazija	slovenščina	2. letnik	praktično besedilo	Ljubljana
S20-SI-slo-4-LJ-E-2016_2017-21937-12.txt	solar5219s	solar5219t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
KUS-G-slo-2-GO-T-2009_2010-11631-0.txt	solar5220s	solar5220t	2009/2010	gimnazija	slovenščina	2. letnik	praktično besedilo	Gorica
KUS-SI-slo-4-KK-E-2009_2010-21724-12.txt	solar5221s	solar5221t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-4-KR-E-2016_2017-22486-0.txt	solar5222s	solar5222t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
KUS-SI-slo-1-NM-E-2009_2010-21603-12.txt	solar5223s	solar5223t	2009/2010	strokovna šola	slovenščina	1. letnik	esej ali spis	Novo mesto
S20-OS-slo-7-KR-D-2016_2017-41074-0.txt	solar5224s	solar5224t	2016/2017	osnovna šola	slovenščina	7. razred	praktično besedilo	Kranj
KUS-SI-soc-2-NM-T-2009_2010-21820-0.txt	solar5225s	solar5225t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-3-SG-E-2017_2018-22731-0.txt	solar5226s	solar5226t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
S20-SI-slo-3-KK-E-2016_2017-22240-0.txt	solar5227s	solar5227t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-E-2016_2017-22307-0.txt	solar5228s	solar5228t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-2-LJ-PB-2017_2018-22619-0.txt	solar5229s	solar5229t	2017/2018	strokovna šola	slovenščina	2. letnik	praktično besedilo	Ljubljana
S20-OS-slo-7-LJ-E-2017_2018-41220-12.txt	solar5230s	solar5230t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21777-0.txt	solar5231s	solar5231t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
KUS-SI-slo-4-NM-T-2009_2010-21484-0.txt	solar5232s	solar5232t	2009/2010	strokovna šola	slovenščina	4. letnik	test	Novo mesto
S20-PI-slo-4-SG-E-2016_2017-30503-0.txt	solar5233s	solar5233t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Slovenj Gradec
S20-PI-slo-4-KK-E-2016_2017-30412-0.txt	solar5234s	solar5234t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-NN-slo-4-KK-E-2016_2017-50014-0.txt	solar5235s	solar5235t	2016/2017	neznano	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-3-SG-E-2017_2018-22762-12.txt	solar5236s	solar5236t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
KUS-OS-slo-7-KR-R-2009_2010-40637-0.txt	solar5237s	solar5237t	2009/2010	osnovna šola	slovenščina	7. razred	delo v razredu	Kranj
S20-SI-slo-3-KR-E-2016_2017-22475-0.txt	solar5238s	solar5238t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Kranj
S20-OS-slo-6-KR-D-2016_2017-41005-0.txt	solar5239s	solar5239t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
KUS-G-slo-2-GO-T-2009_2010-11653-0.txt	solar5240s	solar5240t	2009/2010	gimnazija	slovenščina	2. letnik	praktično besedilo	Gorica
S20-SI-slo-4-LJ-PB-2016_2017-22088-0.txt	solar5241s	solar5241t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21844-0.txt	solar5242s	solar5242t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-pkv-2-KR-T-2016_2017-22375-0.txt	solar5243s	solar5243t	2016/2017	strokovna šola	poslovno komuniciranje in vodenje	2. letnik	test	Kranj
S20-SI-anf-2-KR-T-2016_2017-22468-0.txt	solar5244s	solar5244t	2016/2017	strokovna šola	anatomija in fiziologija	2. letnik	test	Kranj
S20-NN-slo-4-KK-E-2016_2017-50036-0.txt	solar5245s	solar5245t	2016/2017	neznano	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-E-2016_2017-22338-0.txt	solar5246s	solar5246t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-OS-slo-9-NM-R-2009_2010-40809-0.txt	solar5247s	solar5247t	2009/2010	osnovna šola	slovenščina	9. razred	delo v razredu	Novo mesto
S20-PI-slo-1-SG-E-2017_2018-30465-0.txt	solar5248s	solar5248t	2017/2018	poklicna šola	slovenščina	1. letnik	esej ali spis	Slovenj Gradec
S20-SI-slo-4-KR-E-2016_2017-22442-0.txt	solar5249s	solar5249t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
KUS-G-slo-2-GO-T-2009_2010-11627-0.txt	solar5250s	solar5250t	2009/2010	gimnazija	slovenščina	2. letnik	praktično besedilo	Gorica
S20-SI-slo-4-LJ-E-2016_2017-22152-12.txt	solar5251s	solar5251t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-SI-slo-4-SG-E-2016_2017-22609-12.txt	solar5252s	solar5252t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Slovenj Gradec
S20-OS-slo-6-KR-D-2016_2017-41065-0.txt	solar5253s	solar5253t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
S20-SI-slo-4-LJ-PB-2016_2017-21959-0.txt	solar5254s	solar5254t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-G-slo-1-LJ-PB-2016_2017-11779-0.txt	solar5255s	solar5255t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
KUS-PI-slo-2-KK-T-2009_2010-30307-0.txt	solar5256s	solar5256t	2009/2010	poklicna šola	slovenščina	2. letnik	praktično besedilo	Krško
S20-SI-slo-3-KK-E-2016_2017-22272-0.txt	solar5257s	solar5257t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-3-SG-E-2016_2017-22593-12.txt	solar5258s	solar5258t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
S20-OS-slo-6-LJ-E-2017_2018-41175-12.txt	solar5259s	solar5259t	2017/2018	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
S20-SI-slo-4-LJ-PB-2016_2017-22029-0.txt	solar5260s	solar5260t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-1-NM-E-2009_2010-21588-0.txt	solar5261s	solar5261t	2009/2010	strokovna šola	slovenščina	1. letnik	esej ali spis	Novo mesto
S20-PI-slo-1-KK-E-2016_2017-30364-0.txt	solar5262s	solar5262t	2016/2017	poklicna šola	slovenščina	1. letnik	esej ali spis	Krško
S20-OS-slo-6-KR-D-2016_2017-41061-0.txt	solar5263s	solar5263t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
KUS-SI-slo-4-NM-T-2009_2010-21457-0.txt	solar5264s	solar5264t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Novo mesto
KUS-OS-slo-9-LJ-R-2009_2010-40758-0.txt	solar5265s	solar5265t	2009/2010	osnovna šola	slovenščina	9. razred	delo v razredu	Ljubljana
KUS-G-zgo-2-LJ-T-2009_2010-11719-12.txt	solar5266s	solar5266t	2009/2010	gimnazija	zgodovina	2. letnik	test	Ljubljana
KUS-OS-slo-8-KP-E-2009_2010-40678-12.txt	solar5267s	solar5267t	2009/2010	osnovna šola	slovenščina	8. razred	esej ali spis	Koper
KUS-PI-slo-2-NM-R-2009_2010-30263-0.txt	solar5268s	solar5268t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-OS-slo-6-LJ-E-2017_2018-41191-12.txt	solar5269s	solar5269t	2017/2018	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
KUS-PI-slo-2-KK-T-2009_2010-30314-0.txt	solar5270s	solar5270t	2009/2010	poklicna šola	slovenščina	2. letnik	praktično besedilo	Krško
S20-PI-slo-1-KK-E-2016_2017-30358-0.txt	solar5271s	solar5271t	2016/2017	poklicna šola	slovenščina	1. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-E-2016_2017-22276-0.txt	solar5272s	solar5272t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-SI-slo-4-KK-E-2009_2010-21731-123.txt	solar5273s	solar5273t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Krško
KUS-SI-slo-2-NM-E-2009_2010-21637-12.txt	solar5274s	solar5274t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-G-slo-1-LJ-PB-2016_2017-11766-0.txt	solar5275s	solar5275t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
S20-OS-slo-9-LJ-E-2017_2018-41258-12.txt	solar5276s	solar5276t	2017/2018	osnovna šola	slovenščina	9. razred	esej ali spis	Ljubljana
S20-OS-slo-9-LJ-E-2017_2018-41266-123.txt	solar5277s	solar5277t	2017/2018	osnovna šola	slovenščina	9. razred	esej ali spis	Ljubljana
S20-PI-slo-4-KR-E-2016_2017-30451-0.txt	solar5278s	solar5278t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-OS-ods-6-LJ-E-2016_2017-40909-0.txt	solar5279s	solar5279t	2016/2017	osnovna šola	drugo	6. razred	esej ali spis	Ljubljana
KUS-OS-slo-7-KP-E-2009_2010-40665-12.txt	solar5280s	solar5280t	2009/2010	osnovna šola	slovenščina	7. razred	esej ali spis	Koper
S20-SI-slo-4-LJ-E-2016_2017-22007-12.txt	solar5281s	solar5281t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-NN-slo-3-KK-E-2016_2017-50011-0.txt	solar5282s	solar5282t	2016/2017	neznano	slovenščina	3. letnik	esej ali spis	Krško
KUS-G-zgo-1-LJ-T-2009_2010-11712-12.txt	solar5283s	solar5283t	2009/2010	gimnazija	zgodovina	1. letnik	test	Ljubljana
S20-PI-slo-5-KR-R-2017_2018-30526-0.txt	solar5284s	solar5284t	2017/2018	poklicna šola	slovenščina	5. letnik	delo v razredu	Kranj
KUS-G-zgo-1-LJ-T-2009_2010-11696-12.txt	solar5285s	solar5285t	2009/2010	gimnazija	zgodovina	1. letnik	test	Ljubljana
KUS-SI-slo-4-NM-T-2009_2010-21466-0.txt	solar5286s	solar5286t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Novo mesto
S20-G-slo-2-LJ-PB-2017_2018-11850-0.txt	solar5287s	solar5287t	2017/2018	gimnazija	slovenščina	2. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-3-NM-R-2009_2010-21393-0.txt	solar5288s	solar5288t	2009/2010	strokovna šola	slovenščina	3. letnik	delo v razredu	Novo mesto
KUS-SI-soc-2-NM-T-2009_2010-21742-0.txt	solar5289s	solar5289t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
KUS-SI-slo-2-NM-E-2009_2010-21564-0.txt	solar5290s	solar5290t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
KUS-G-slo-4-LJ-E-2009_2010-11569-12.txt	solar5291s	solar5291t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21748-0.txt	solar5292s	solar5292t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-4-KR-E-2016_2017-22445-0.txt	solar5293s	solar5293t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-SI-piz-3-KR-T-2017_2018-22679-0.txt	solar5294s	solar5294t	2017/2018	strokovna šola	podjetništvo in zakonodaja	3. letnik	test	Kranj
S20-OS-slo-7-LJ-E-2017_2018-41230-12.txt	solar5295s	solar5295t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
KUS-SI-slo-2-NM-R-2009_2010-21375-0.txt	solar5296s	solar5296t	2009/2010	strokovna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
KUS-SI-slo-4-NM-T-2009_2010-21469-0.txt	solar5297s	solar5297t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Novo mesto
S20-OS-slo-7-LJ-E-2017_2018-41231-12.txt	solar5298s	solar5298t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
S20-SI-gnp-4-KR-T-2017_2018-22699-0.txt	solar5299s	solar5299t	2017/2018	strokovna šola	gostinsko poslovanje	4. letnik	test	Kranj
S20-OS-slo-8-LJ-E-2017_2018-41253-12.txt	solar5300s	solar5300t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
S20-OS-slo-7-LJ-E-2017_2018-41210-0.txt	solar5301s	solar5301t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
S20-OS-slo-8-LJ-E-2017_2018-41249-12.txt	solar5302s	solar5302t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
KUS-G-slo-2-LJ-R-2009_2010-11592-0.txt	solar5303s	solar5303t	2009/2010	gimnazija	slovenščina	2. letnik	delo v razredu	Ljubljana
KUS-SI-slo-2-NM-E-2009_2010-21621-0.txt	solar5304s	solar5304t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
KUS-OS-slo-7-KP-E-2009_2010-40656-0.txt	solar5305s	solar5305t	2009/2010	osnovna šola	slovenščina	7. razred	esej ali spis	Koper
S20-OS-slo-7-LJ-E-2017_2018-41215-0.txt	solar5306s	solar5306t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
